,Parameter,Parameter Value,Scenario,Model,Ticker,Weight
2732,Monte Carlo Simulations,10000.0,Monte Carlo Simulations=10000,Risk-Parity,AXP,0.012199320291734823
2733,Monte Carlo Simulations,10000.0,Monte Carlo Simulations=10000,Risk-Parity,BA,0.008954878392627492
2734,Monte Carlo Simulations,10000.0,Monte Carlo Simulations=10000,Risk-Parity,CVX,0.013598308874144649
2735,Monte Carlo Simulations,10000.0,Monte Carlo Simulations=10000,Risk-Parity,CSCO,0.019523187035184752
2736,Monte Carlo Simulations,10000.0,Monte Carlo Simulations=10000,Risk-Parity,DD,0.0142509503165909
2737,Monte Carlo Simulations,10000.0,Monte Carlo Simulations=10000,Risk-Parity,XOM,0.012863434778466949
2738,Monte Carlo Simulations,10000.0,Monte Carlo Simulations=10000,Risk-Parity,FDX,0.014737623365755955
2739,Monte Carlo Simulations,10000.0,Monte Carlo Simulations=10000,Risk-Parity,GS,0.014973776858124222
2740,Monte Carlo Simulations,10000.0,Monte Carlo Simulations=10000,Risk-Parity,GM,0.01242991459508039
2741,Monte Carlo Simulations,10000.0,Monte Carlo Simulations=10000,Risk-Parity,HAS,0.019985986531873595
2742,Monte Carlo Simulations,10000.0,Monte Carlo Simulations=10000,Risk-Parity,JBL,0.011400970721071229
2743,Monte Carlo Simulations,10000.0,Monte Carlo Simulations=10000,Risk-Parity,KMB,0.056790263524080044
2744,Monte Carlo Simulations,10000.0,Monte Carlo Simulations=10000,Risk-Parity,KLAC,0.012775877279302916
2745,Monte Carlo Simulations,10000.0,Monte Carlo Simulations=10000,Risk-Parity,LOW,0.023169380326886896
2746,Monte Carlo Simulations,10000.0,Monte Carlo Simulations=10000,Risk-Parity,MKC,0.037240117028611255
2747,Monte Carlo Simulations,10000.0,Monte Carlo Simulations=10000,Risk-Parity,NEM,0.03666615987997123
2748,Monte Carlo Simulations,10000.0,Monte Carlo Simulations=10000,Risk-Parity,OLN,0.009481299809441656
2749,Monte Carlo Simulations,10000.0,Monte Carlo Simulations=10000,Risk-Parity,PH,0.012902844975215384
2750,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),PPG,0.019201159773408118
2751,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),DELL,0.05057210164892509
2752,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),QCOM,0.010413154656483705
2753,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),AMAT,0.08012884740033811
2754,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),MRK,0.043251124925923444
2755,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),AME,0.031152836704235132
2756,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),PG,0.0030765093431973007
2757,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),CL,0.003636855821866247
2758,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),V,0.0030392863139295893
2759,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),MA,0.006515484134835199
2760,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),MU,0.05291146497379148
2761,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),T,0.027731697626018813
2762,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),JPM,0.013856899289263628
2763,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),JNJ,0.0016812686379755904
2764,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),INTC,0.004690650901993651
2765,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),GE,0.0034257437555110302
2766,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),MS,0.01663798288113049
2767,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),RTX,8.839535119813353e-05
2768,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),TXN,0.02411004357651416
2769,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),IBM,0.0024211703998619155
2770,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),SPGI,0.011864327060872737
2771,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),LMT,0.016060089344810964
2772,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),ADP,0.0017606226443828408
2773,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),COF,0.032816290510533114
2774,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),WDC,0.002595140966712654
2775,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),ABT,0.06044003784693372
2776,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),GILD,0.00730710277247789
2777,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),UNP,0.0006932969960951653
2778,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),ADI,0.00321926814519922
2779,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),TMUS,0.07476859588111039
2780,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),MMM,0.00014597529505257123
2781,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),ADBE,0.0041787793859843275
2782,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),AXP,0.01386724891781322
2783,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),BA,0.0008597400722378921
2784,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),CVX,0.010452101811707288
2785,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),CSCO,0.0007097161949375331
2786,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),DD,0.0563774884253772
2787,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),XOM,0.008976461622981057
2788,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),FDX,0.0025298995667370483
2789,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),GS,0.011132558499749343
2790,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),GM,0.017049103851761987
2791,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),HAS,0.002438581624184565
2792,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),JBL,0.001180226637261883
2793,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),KMB,0.02483811601403746
2794,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),KLAC,0.000569213503701526
2795,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),LOW,0.08043631424699928
2796,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),MKC,0.024280882476484
2797,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),NEM,0.01211232300034533
2798,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),OLN,0.06971730955157689
2799,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Simulated (Max Sharpe Ratio),PH,0.048080509015539924
2800,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,PPG,0.02
2801,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,DELL,0.02
2802,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,QCOM,0.02
2803,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,AMAT,0.02
2804,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,MRK,0.02
2805,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,AME,0.02
2806,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,PG,0.02
2807,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,CL,0.02
2808,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,V,0.02
2809,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,MA,0.02
2810,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,MU,0.02
2811,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,T,0.02
2812,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,JPM,0.02
2813,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,JNJ,0.02
2814,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,INTC,0.02
2815,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,GE,0.02
2816,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,MS,0.02
2817,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,RTX,0.02
2818,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,TXN,0.02
2819,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,IBM,0.02
2820,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,SPGI,0.02
2821,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,LMT,0.02
2822,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,ADP,0.02
2823,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,COF,0.02
2824,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,WDC,0.02
2825,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,ABT,0.02
2826,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,GILD,0.02
2827,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,UNP,0.02
2828,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,ADI,0.02
2829,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,TMUS,0.02
2830,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,MMM,0.02
2831,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,ADBE,0.02
2832,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,AXP,0.02
2833,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,BA,0.02
2834,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,CVX,0.02
2835,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,CSCO,0.02
2836,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,DD,0.02
2837,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,XOM,0.02
2838,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,FDX,0.02
2839,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,GS,0.02
2840,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,GM,0.02
2841,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,HAS,0.02
2842,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,JBL,0.02
2843,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,KMB,0.02
2844,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,KLAC,0.02
2845,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,LOW,0.02
2846,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,MKC,0.02
2847,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,NEM,0.02
2848,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,OLN,0.02
2849,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Equal-Weight,PH,0.02
2850,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,PPG,0.0
2851,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,DELL,0.3
2852,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,QCOM,0.0
2853,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,AMAT,0.16571
2854,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,MRK,0.0
2855,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,AME,0.0
2856,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,PG,0.0
2857,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,CL,0.0
2858,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,V,0.0
2859,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,MA,0.0
2860,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,MU,0.0
2861,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,T,0.0
2862,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,JPM,0.0
2863,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,JNJ,0.0
2864,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,INTC,0.0
2865,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,GE,0.0
2866,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,MS,0.02795
2867,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,RTX,0.0
2868,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,TXN,0.0
2869,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,IBM,0.0
2870,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,SPGI,0.0
2871,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,LMT,0.0
2872,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,ADP,0.0
2873,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,COF,0.0
2874,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,WDC,0.0
2875,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,ABT,0.0
2876,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,GILD,0.0
2877,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,UNP,0.0
2878,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,ADI,0.0
2879,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,TMUS,0.0
2880,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,MMM,0.0
2881,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,ADBE,0.0
2882,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,AXP,0.0
2883,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,BA,0.0
2884,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,CVX,0.0
2885,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,CSCO,0.0
2886,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,DD,0.0
2887,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,XOM,0.0
2888,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,FDX,0.08911
2889,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,GS,0.0
2890,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,GM,0.16398
2891,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,HAS,0.0
2892,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,JBL,0.0
2893,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,KMB,0.0
2894,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,KLAC,0.0
2895,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,LOW,0.21878
2896,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,MKC,0.0
2897,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,NEM,0.0
2898,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,OLN,0.03447
2899,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Markowitz,PH,0.0
2900,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Black-Litterman,PPG,0.0
2901,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Black-Litterman,DELL,0.03340933181336373
2902,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Black-Litterman,QCOM,0.021599568008639825
2903,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Black-Litterman,AMAT,0.0
2904,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Black-Litterman,MRK,0.020189596208075835
2905,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Black-Litterman,AME,0.0
2906,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Black-Litterman,PG,0.0
2907,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Black-Litterman,CL,0.0
2908,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Black-Litterman,V,0.1594868102637947
2909,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Black-Litterman,MA,0.09093818123637526
2910,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Black-Litterman,MU,0.05113897722045558
2911,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Black-Litterman,T,0.0
2912,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Black-Litterman,JPM,0.0
2913,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Black-Litterman,JNJ,0.0
2914,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Black-Litterman,INTC,0.01703965920681586
2915,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Black-Litterman,GE,0.1569568608627827
2916,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Black-Litterman,MS,0.0
2917,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Black-Litterman,RTX,0.0
2918,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Black-Litterman,TXN,0.0
2919,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Black-Litterman,IBM,0.0
2920,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Black-Litterman,SPGI,0.0738785224295514
2921,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Black-Litterman,LMT,0.0
2922,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Black-Litterman,ADP,0.0
2923,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Black-Litterman,COF,0.0
2924,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Black-Litterman,WDC,0.0
2925,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Black-Litterman,ABT,0.005729885402291953
2926,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Black-Litterman,GILD,0.01613967720645587
2927,Monte Carlo Simulations,20000.0,Monte Carlo Simulations=20000,Black-Litterman,UNP,0.0
